PG Count,GSM,Binding ,Paper,Spine
414,75,Hardback,White,23.26925
415,75,Hardback,White,23.320625
416,75,Hardback,White,23.372
417,75,Hardback,White,23.423375
418,75,Hardback,White,23.47475
419,75,Hardback,White,23.526125
420,75,Hardback,White,23.5775
421,75,Hardback,White,23.628875
422,75,Hardback,White,23.68025
423,75,Hardback,White,23.731625
424,75,Hardback,White,23.783
425,75,Hardback,White,23.834375
426,75,Hardback,White,23.88575
427,75,Hardback,White,23.937125
428,75,Hardback,White,23.9885
429,75,Hardback,White,24.039875
430,75,Hardback,White,24.09125
431,75,Hardback,White,24.142625
432,75,Hardback,White,24.194
433,75,Hardback,White,24.245375
434,75,Hardback,White,24.29675
435,75,Hardback,White,24.348125
436,75,Hardback,White,24.3995
437,75,Hardback,White,24.450875
438,75,Hardback,White,24.50225
439,75,Hardback,White,24.553625
440,75,Hardback,White,24.605
441,75,Hardback,White,24.656375
442,75,Hardback,White,24.70775
443,75,Hardback,White,24.759125
444,75,Hardback,White,24.8105
445,75,Hardback,White,24.861875
446,75,Hardback,White,24.91325
447,75,Hardback,White,24.964625
448,75,Hardback,White,25.016
449,75,Hardback,White,25.067375
450,75,Hardback,White,25.11875
451,75,Hardback,White,25.170125
452,75,Hardback,White,25.2215
453,75,Hardback,White,25.272875
454,75,Hardback,White,25.32425
455,75,Hardback,White,25.375625
456,75,Hardback,White,25.427
457,75,Hardback,White,25.478375
458,75,Hardback,White,25.52975
459,75,Hardback,White,25.581125
460,75,Hardback,White,25.6325
461,75,Hardback,White,25.683875
462,75,Hardback,White,25.73525
463,75,Hardback,White,25.786625
464,75,Hardback,White,25.838
465,75,Hardback,White,25.889375
466,75,Hardback,White,25.94075
467,75,Hardback,White,25.992125
468,75,Hardback,White,26.0435
469,75,Hardback,White,26.094875
470,75,Hardback,White,26.14625
471,75,Hardback,White,26.197625
472,75,Hardback,White,26.249
473,75,Hardback,White,26.300375
474,75,Hardback,White,26.35175
475,75,Hardback,White,26.403125
476,75,Hardback,White,26.4545
477,75,Hardback,White,26.505875
478,75,Hardback,White,26.55725
479,75,Hardback,White,26.608625
480,75,Hardback,White,26.66
481,75,Hardback,White,26.711375
482,75,Hardback,White,26.76275
483,75,Hardback,White,26.814125
484,75,Hardback,White,26.8655
485,75,Hardback,White,26.916875
486,75,Hardback,White,26.96825
487,75,Hardback,White,27.019625
488,75,Hardback,White,27.071
489,75,Hardback,White,27.122375
490,75,Hardback,White,27.17375
491,75,Hardback,White,27.225125
492,75,Hardback,White,27.2765
493,75,Hardback,White,27.327875
494,75,Hardback,White,27.37925
495,75,Hardback,White,27.430625
496,75,Hardback,White,27.482
497,75,Hardback,White,27.533375
498,75,Hardback,White,27.58475
499,75,Hardback,White,27.636125
500,75,Hardback,White,27.6875
501,75,Hardback,White,27.738875
502,75,Hardback,White,27.79025
503,75,Hardback,White,27.841625
504,75,Hardback,White,27.893
505,75,Hardback,White,27.944375
506,75,Hardback,White,27.99575
507,75,Hardback,White,28.047125
508,75,Hardback,White,28.0985
509,75,Hardback,White,28.149875
510,75,Hardback,White,28.20125
511,75,Hardback,White,28.252625
512,75,Hardback,White,28.304
513,75,Hardback,White,28.355375
514,75,Hardback,White,28.40675
515,75,Hardback,White,28.458125
516,75,Hardback,White,28.5095
517,75,Hardback,White,28.560875
518,75,Hardback,White,28.61225
519,75,Hardback,White,28.663625
520,75,Hardback,White,28.715
521,75,Hardback,White,28.766375
522,75,Hardback,White,28.81775
523,75,Hardback,White,28.869125
524,75,Hardback,White,28.9205
525,75,Hardback,White,28.971875
526,75,Hardback,White,29.02325
527,75,Hardback,White,29.074625
528,75,Hardback,White,29.126
529,75,Hardback,White,29.177375
530,75,Hardback,White,29.22875
531,75,Hardback,White,29.280125
532,75,Hardback,White,29.3315
533,75,Hardback,White,29.382875
534,75,Hardback,White,29.43425
535,75,Hardback,White,29.485625
536,75,Hardback,White,29.537
537,75,Hardback,White,29.588375
538,75,Hardback,White,29.63975
539,75,Hardback,White,29.691125
540,75,Hardback,White,29.7425
541,75,Hardback,White,29.793875
542,75,Hardback,White,29.84525
543,75,Hardback,White,29.896625
544,75,Hardback,White,29.948
545,75,Hardback,White,29.999375
546,75,Hardback,White,30.05075
547,75,Hardback,White,30.102125
548,75,Hardback,White,30.1535
549,75,Hardback,White,30.204875
550,75,Hardback,White,30.25625
551,75,Hardback,White,30.307625
552,75,Hardback,White,30.359
553,75,Hardback,White,30.410375
554,75,Hardback,White,30.46175
555,75,Hardback,White,30.513125
556,75,Hardback,White,30.5645
557,75,Hardback,White,30.615875
558,75,Hardback,White,30.66725
559,75,Hardback,White,30.718625
560,75,Hardback,White,30.77
561,75,Hardback,White,30.821375
562,75,Hardback,White,30.87275
563,75,Hardback,White,30.924125
564,75,Hardback,White,30.9755
565,75,Hardback,White,31.026875
566,75,Hardback,White,31.07825
567,75,Hardback,White,31.129625
568,75,Hardback,White,31.181
569,75,Hardback,White,31.232375
570,75,Hardback,White,31.28375
571,75,Hardback,White,31.335125
572,75,Hardback,White,31.3865
573,75,Hardback,White,31.437875
574,75,Hardback,White,31.48925
575,75,Hardback,White,31.540625
576,75,Hardback,White,31.592
577,75,Hardback,White,31.643375
578,75,Hardback,White,31.69475
579,75,Hardback,White,31.746125
580,75,Hardback,White,31.7975
581,75,Hardback,White,31.848875
582,75,Hardback,White,31.90025
583,75,Hardback,White,31.951625
584,75,Hardback,White,32.003
585,75,Hardback,White,32.054375
586,75,Hardback,White,32.10575
587,75,Hardback,White,32.157125
588,75,Hardback,White,32.2085
589,75,Hardback,White,32.259875
590,75,Hardback,White,32.31125
591,75,Hardback,White,32.362625
592,75,Hardback,White,32.414
593,75,Hardback,White,32.465375
594,75,Hardback,White,32.51675
595,75,Hardback,White,32.568125
596,75,Hardback,White,32.6195
597,75,Hardback,White,32.670875
598,75,Hardback,White,32.72225
599,75,Hardback,White,32.773625
600,75,Hardback,White,32.825
601,75,Hardback,White,32.876375
602,75,Hardback,White,32.92775
603,75,Hardback,White,32.979125
604,75,Hardback,White,33.0305
605,75,Hardback,White,33.081875
606,75,Hardback,White,33.13325
607,75,Hardback,White,33.184625
608,75,Hardback,White,33.236
609,75,Hardback,White,33.287375
610,75,Hardback,White,33.33875
611,75,Hardback,White,33.390125
612,75,Hardback,White,33.4415
613,75,Hardback,White,33.492875
614,75,Hardback,White,33.54425
615,75,Hardback,White,33.595625
616,75,Hardback,White,33.647
617,75,Hardback,White,33.698375
618,75,Hardback,White,33.74975
619,75,Hardback,White,33.801125
620,75,Hardback,White,33.8525
621,75,Hardback,White,33.903875
622,75,Hardback,White,33.95525
623,75,Hardback,White,34.006625
624,75,Hardback,White,34.058
625,75,Hardback,White,34.109375
626,75,Hardback,White,34.16075
627,75,Hardback,White,34.212125
628,75,Hardback,White,34.2635
629,75,Hardback,White,34.314875
630,75,Hardback,White,34.36625
631,75,Hardback,White,34.417625
632,75,Hardback,White,34.469
633,75,Hardback,White,34.520375
634,75,Hardback,White,34.57175
635,75,Hardback,White,34.623125
636,75,Hardback,White,34.6745
637,75,Hardback,White,34.725875
638,75,Hardback,White,34.77725
639,75,Hardback,White,34.828625
640,75,Hardback,White,34.88
641,75,Hardback,White,34.931375
642,75,Hardback,White,34.98275
643,75,Hardback,White,35.034125
644,75,Hardback,White,35.0855
645,75,Hardback,White,35.136875
646,75,Hardback,White,35.18825
647,75,Hardback,White,35.239625
648,75,Hardback,White,35.291
649,75,Hardback,White,35.342375
650,75,Hardback,White,35.39375
651,75,Hardback,White,35.445125
652,75,Hardback,White,35.4965
653,75,Hardback,White,35.547875
654,75,Hardback,White,35.59925
655,75,Hardback,White,35.650625
656,75,Hardback,White,35.702
657,75,Hardback,White,35.753375
658,75,Hardback,White,35.80475
659,75,Hardback,White,35.856125
660,75,Hardback,White,35.9075
661,75,Hardback,White,35.958875
662,75,Hardback,White,36.01025
663,75,Hardback,White,36.061625
664,75,Hardback,White,36.113
665,75,Hardback,White,36.164375
666,75,Hardback,White,36.21575
667,75,Hardback,White,36.267125
668,75,Hardback,White,36.3185
669,75,Hardback,White,36.369875
670,75,Hardback,White,36.42125
671,75,Hardback,White,36.472625
672,75,Hardback,White,36.524
673,75,Hardback,White,36.575375
674,75,Hardback,White,36.62675
675,75,Hardback,White,36.678125
676,75,Hardback,White,36.7295
677,75,Hardback,White,36.780875
678,75,Hardback,White,36.83225
679,75,Hardback,White,36.883625
680,75,Hardback,White,36.935
681,75,Hardback,White,36.986375
682,75,Hardback,White,37.03775
683,75,Hardback,White,37.089125
684,75,Hardback,White,37.1405
685,75,Hardback,White,37.191875
686,75,Hardback,White,37.24325
687,75,Hardback,White,37.294625
688,75,Hardback,White,37.346
689,75,Hardback,White,37.397375
690,75,Hardback,White,37.44875
691,75,Hardback,White,37.500125
692,75,Hardback,White,37.5515
693,75,Hardback,White,37.602875
694,75,Hardback,White,37.65425
695,75,Hardback,White,37.705625
696,75,Hardback,White,37.757
697,75,Hardback,White,37.808375
698,75,Hardback,White,37.85975
699,75,Hardback,White,37.911125
700,75,Hardback,White,37.9625
701,75,Hardback,White,38.013875
702,75,Hardback,White,38.06525
703,75,Hardback,White,38.116625
704,75,Hardback,White,38.168
705,75,Hardback,White,38.219375
706,75,Hardback,White,38.27075
707,75,Hardback,White,38.322125
708,75,Hardback,White,38.3735
709,75,Hardback,White,38.424875
710,75,Hardback,White,38.47625
711,75,Hardback,White,38.527625
712,75,Hardback,White,38.579
713,75,Hardback,White,38.630375
714,75,Hardback,White,38.68175
715,75,Hardback,White,38.733125
716,75,Hardback,White,38.7845
717,75,Hardback,White,38.835875
718,75,Hardback,White,38.88725
719,75,Hardback,White,38.938625
720,75,Hardback,White,38.99
721,75,Hardback,White,39.041375
722,75,Hardback,White,39.09275
723,75,Hardback,White,39.144125
724,75,Hardback,White,39.1955
725,75,Hardback,White,39.246875
726,75,Hardback,White,39.29825
727,75,Hardback,White,39.349625
728,75,Hardback,White,39.401
729,75,Hardback,White,39.452375
730,75,Hardback,White,39.50375
731,75,Hardback,White,39.555125
732,75,Hardback,White,39.6065
733,75,Hardback,White,39.657875
734,75,Hardback,White,39.70925
735,75,Hardback,White,39.760625
736,75,Hardback,White,39.812
737,75,Hardback,White,39.863375
738,75,Hardback,White,39.91475
739,75,Hardback,White,39.966125
740,75,Hardback,White,40.0175
741,75,Hardback,White,40.068875
742,75,Hardback,White,40.12025
743,75,Hardback,White,40.171625
744,75,Hardback,White,40.223
745,75,Hardback,White,40.274375
746,75,Hardback,White,40.32575
747,75,Hardback,White,40.377125
748,75,Hardback,White,40.4285
749,75,Hardback,White,40.479875
750,75,Hardback,White,40.53125
751,75,Hardback,White,40.582625
752,75,Hardback,White,40.634
753,75,Hardback,White,40.685375
754,75,Hardback,White,40.73675
755,75,Hardback,White,40.788125
756,75,Hardback,White,40.8395
757,75,Hardback,White,40.890875
758,75,Hardback,White,40.94225
759,75,Hardback,White,40.993625
760,75,Hardback,White,41.045
761,75,Hardback,White,41.096375
762,75,Hardback,White,41.14775
763,75,Hardback,White,41.199125
764,75,Hardback,White,41.2505
765,75,Hardback,White,41.301875
766,75,Hardback,White,41.35325
767,75,Hardback,White,41.404625
768,75,Hardback,White,41.456
769,75,Hardback,White,41.507375
770,75,Hardback,White,41.55875
771,75,Hardback,White,41.610125
772,75,Hardback,White,41.6615
773,75,Hardback,White,41.712875
774,75,Hardback,White,41.76425
775,75,Hardback,White,41.815625
776,75,Hardback,White,41.867
777,75,Hardback,White,41.918375
778,75,Hardback,White,41.96975
779,75,Hardback,White,42.021125
780,75,Hardback,White,42.0725
781,75,Hardback,White,42.123875
782,75,Hardback,White,42.17525
783,75,Hardback,White,42.226625
784,75,Hardback,White,42.278
785,75,Hardback,White,42.329375
786,75,Hardback,White,42.38075
787,75,Hardback,White,42.432125
788,75,Hardback,White,42.4835
789,75,Hardback,White,42.534875
790,75,Hardback,White,42.58625
791,75,Hardback,White,42.637625
792,75,Hardback,White,42.689
793,75,Hardback,White,42.740375
794,75,Hardback,White,42.79175
795,75,Hardback,White,42.843125
796,75,Hardback,White,42.8945
797,75,Hardback,White,42.945875
798,75,Hardback,White,42.99725
799,75,Hardback,White,43.048625
800,75,Hardback,White,43.1
801,75,Hardback,White,43.151375
802,75,Hardback,White,43.20275
803,75,Hardback,White,43.254125
804,75,Hardback,White,43.3055
805,75,Hardback,White,43.356875
806,75,Hardback,White,43.40825
807,75,Hardback,White,43.459625
808,75,Hardback,White,43.511
809,75,Hardback,White,43.562375
810,75,Hardback,White,43.61375
811,75,Hardback,White,43.665125
812,75,Hardback,White,43.7165
813,75,Hardback,White,43.767875
814,75,Hardback,White,43.81925
815,75,Hardback,White,43.870625
816,75,Hardback,White,43.922
817,75,Hardback,White,43.973375
818,75,Hardback,White,44.02475
819,75,Hardback,White,44.076125
820,75,Hardback,White,44.1275
821,75,Hardback,White,44.178875
822,75,Hardback,White,44.23025
823,75,Hardback,White,44.281625
824,75,Hardback,White,44.333
825,75,Hardback,White,44.384375
826,75,Hardback,White,44.43575
827,75,Hardback,White,44.487125
828,75,Hardback,White,44.5385
829,75,Hardback,White,44.589875
830,75,Hardback,White,44.64125
831,75,Hardback,White,44.692625
832,75,Hardback,White,44.744
833,75,Hardback,White,44.795375
834,75,Hardback,White,44.84675
835,75,Hardback,White,44.898125
836,75,Hardback,White,44.9495
837,75,Hardback,White,45.000875
838,75,Hardback,White,45.05225
839,75,Hardback,White,45.103625
840,75,Hardback,White,45.155
841,75,Hardback,White,45.206375
842,75,Hardback,White,45.25775
843,75,Hardback,White,45.309125
844,75,Hardback,White,45.3605
845,75,Hardback,White,45.411875
846,75,Hardback,White,45.46325
847,75,Hardback,White,45.514625
848,75,Hardback,White,45.566
849,75,Hardback,White,45.617375
850,75,Hardback,White,45.66875
851,75,Hardback,White,45.720125
852,75,Hardback,White,45.7715
853,75,Hardback,White,45.822875
854,75,Hardback,White,45.87425
855,75,Hardback,White,45.925625
856,75,Hardback,White,45.977
857,75,Hardback,White,46.028375
858,75,Hardback,White,46.07975
859,75,Hardback,White,46.131125
860,75,Hardback,White,46.1825
861,75,Hardback,White,46.233875
862,75,Hardback,White,46.28525
863,75,Hardback,White,46.336625
864,75,Hardback,White,46.388
865,75,Hardback,White,46.439375
866,75,Hardback,White,46.49075
867,75,Hardback,White,46.542125
868,75,Hardback,White,46.5935
869,75,Hardback,White,46.644875
870,75,Hardback,White,46.69625
871,75,Hardback,White,46.747625
872,75,Hardback,White,46.799
873,75,Hardback,White,46.850375
874,75,Hardback,White,46.90175
875,75,Hardback,White,46.953125
876,75,Hardback,White,47.0045
877,75,Hardback,White,47.055875
878,75,Hardback,White,47.10725
879,75,Hardback,White,47.158625
880,75,Hardback,White,47.21
881,75,Hardback,White,47.261375
882,75,Hardback,White,47.31275
883,75,Hardback,White,47.364125
884,75,Hardback,White,47.4155
885,75,Hardback,White,47.466875
886,75,Hardback,White,47.51825
887,75,Hardback,White,47.569625
888,75,Hardback,White,47.621
889,75,Hardback,White,47.672375
890,75,Hardback,White,47.72375
891,75,Hardback,White,47.775125
892,75,Hardback,White,47.8265
893,75,Hardback,White,47.877875
894,75,Hardback,White,47.92925
895,75,Hardback,White,47.980625
896,75,Hardback,White,48.032
897,75,Hardback,White,48.083375
898,75,Hardback,White,48.13475
899,75,Hardback,White,48.186125
900,75,Hardback,White,48.2375
901,75,Hardback,White,48.288875
902,75,Hardback,White,48.34025
903,75,Hardback,White,48.391625
904,75,Hardback,White,48.443
905,75,Hardback,White,48.494375
906,75,Hardback,White,48.54575
907,75,Hardback,White,48.597125
908,75,Hardback,White,48.6485
909,75,Hardback,White,48.699875
910,75,Hardback,White,48.75125
911,75,Hardback,White,48.802625
912,75,Hardback,White,48.854
913,75,Hardback,White,48.905375
914,75,Hardback,White,48.95675
915,75,Hardback,White,49.008125
916,75,Hardback,White,49.0595
917,75,Hardback,White,49.110875
918,75,Hardback,White,49.16225
919,75,Hardback,White,49.213625
920,75,Hardback,White,49.265
921,75,Hardback,White,49.316375
922,75,Hardback,White,49.36775
923,75,Hardback,White,49.419125
924,75,Hardback,White,49.4705
925,75,Hardback,White,49.521875
926,75,Hardback,White,49.57325
927,75,Hardback,White,49.624625
928,75,Hardback,White,49.676
929,75,Hardback,White,49.727375
930,75,Hardback,White,49.77875
931,75,Hardback,White,49.830125
932,75,Hardback,White,49.8815
933,75,Hardback,White,49.932875
934,75,Hardback,White,49.98425
935,75,Hardback,White,50.035625
936,75,Hardback,White,50.087
937,75,Hardback,White,50.138375
938,75,Hardback,White,50.18975
939,75,Hardback,White,50.241125
940,75,Hardback,White,50.2925
941,75,Hardback,White,50.343875
942,75,Hardback,White,50.39525
943,75,Hardback,White,50.446625
944,75,Hardback,White,50.498
945,75,Hardback,White,50.549375
946,75,Hardback,White,50.60075
947,75,Hardback,White,50.652125
948,75,Hardback,White,50.7035
949,75,Hardback,White,50.754875
950,75,Hardback,White,50.80625
951,75,Hardback,White,50.857625
952,75,Hardback,White,50.909
953,75,Hardback,White,50.960375
954,75,Hardback,White,51.01175
955,75,Hardback,White,51.063125
956,75,Hardback,White,51.1145
957,75,Hardback,White,51.165875
958,75,Hardback,White,51.21725
959,75,Hardback,White,51.268625
960,75,Hardback,White,51.32
961,75,Hardback,White,51.371375
962,75,Hardback,White,51.42275
963,75,Hardback,White,51.474125
964,75,Hardback,White,51.5255
965,75,Hardback,White,51.576875
966,75,Hardback,White,51.62825
967,75,Hardback,White,51.679625
968,75,Hardback,White,51.731
969,75,Hardback,White,51.782375
970,75,Hardback,White,51.83375
971,75,Hardback,White,51.885125
972,75,Hardback,White,51.9365
973,75,Hardback,White,51.987875
974,75,Hardback,White,52.03925
975,75,Hardback,White,52.090625
976,75,Hardback,White,52.142
977,75,Hardback,White,52.193375
978,75,Hardback,White,52.24475
979,75,Hardback,White,52.296125
980,75,Hardback,White,52.3475
981,75,Hardback,White,52.398875
982,75,Hardback,White,52.45025
983,75,Hardback,White,52.501625
984,75,Hardback,White,52.553
985,75,Hardback,White,52.604375
986,75,Hardback,White,52.65575
987,75,Hardback,White,52.707125
988,75,Hardback,White,52.7585
989,75,Hardback,White,52.809875
990,75,Hardback,White,52.86125
991,75,Hardback,White,52.912625
992,75,Hardback,White,52.964
993,75,Hardback,White,53.015375
994,75,Hardback,White,53.06675
995,75,Hardback,White,53.118125
996,75,Hardback,White,53.1695
997,75,Hardback,White,53.220875
998,75,Hardback,White,53.27225
999,75,Hardback,White,53.323625
1000,75,Hardback,White,53.375
1001,75,Hardback,White,53.426375
1002,75,Hardback,White,53.47775
1003,75,Hardback,White,53.529125
1004,75,Hardback,White,53.5805
1005,75,Hardback,White,53.631875
1006,75,Hardback,White,53.68325
1007,75,Hardback,White,53.734625
1008,75,Hardback,White,53.786
1009,75,Hardback,White,53.837375
1010,75,Hardback,White,53.88875
1011,75,Hardback,White,53.940125
1012,75,Hardback,White,53.9915
1013,75,Hardback,White,54.042875
1014,75,Hardback,White,54.09425
1015,75,Hardback,White,54.145625
1016,75,Hardback,White,54.197
1017,75,Hardback,White,54.248375
1018,75,Hardback,White,54.29975
1019,75,Hardback,White,54.351125
1020,75,Hardback,White,54.4025
1021,75,Hardback,White,54.453875
1022,75,Hardback,White,54.50525
1023,75,Hardback,White,54.556625
1024,75,Hardback,White,54.608
1025,75,Hardback,White,54.659375
1026,75,Hardback,White,54.71075
1027,75,Hardback,White,54.762125
1028,75,Hardback,White,54.8135
1029,75,Hardback,White,54.864875
1030,75,Hardback,White,54.91625
1031,75,Hardback,White,54.967625
1032,75,Hardback,White,55.019
1033,75,Hardback,White,55.070375
1034,75,Hardback,White,55.12175
1035,75,Hardback,White,55.173125
1036,75,Hardback,White,55.2245
1037,75,Hardback,White,55.275875
1038,75,Hardback,White,55.32725
1039,75,Hardback,White,55.378625
1040,75,Hardback,White,55.43
1041,75,Hardback,White,55.481375
1042,75,Hardback,White,55.53275
1043,75,Hardback,White,55.584125
1044,75,Hardback,White,55.6355
1045,75,Hardback,White,55.686875
1046,75,Hardback,White,55.73825
1047,75,Hardback,White,55.789625
1048,75,Hardback,White,55.841
1049,75,Hardback,White,55.892375
1050,75,Hardback,White,55.94375
1051,75,Hardback,White,55.995125
1052,75,Hardback,White,56.0465
1053,75,Hardback,White,56.097875
1054,75,Hardback,White,56.14925
1055,75,Hardback,White,56.200625
1056,75,Hardback,White,56.252
1057,75,Hardback,White,56.303375
1058,75,Hardback,White,56.35475
1059,75,Hardback,White,56.406125
1060,75,Hardback,White,56.4575
1061,75,Hardback,White,56.508875
1062,75,Hardback,White,56.56025
1063,75,Hardback,White,56.611625
1064,75,Hardback,White,56.663
1065,75,Hardback,White,56.714375
1066,75,Hardback,White,56.76575
1067,75,Hardback,White,56.817125
1068,75,Hardback,White,56.8685
1069,75,Hardback,White,56.919875
1070,75,Hardback,White,56.97125
1071,75,Hardback,White,57.022625
1072,75,Hardback,White,57.074
1073,75,Hardback,White,57.125375
1074,75,Hardback,White,57.17675
1075,75,Hardback,White,57.228125
1076,75,Hardback,White,57.2795
1077,75,Hardback,White,57.330875
1078,75,Hardback,White,57.38225
1079,75,Hardback,White,57.433625
1080,75,Hardback,White,57.485
1081,75,Hardback,White,57.536375
1082,75,Hardback,White,57.58775
1083,75,Hardback,White,57.639125
1084,75,Hardback,White,57.6905
1085,75,Hardback,White,57.741875
1086,75,Hardback,White,57.79325
1087,75,Hardback,White,57.844625
1088,75,Hardback,White,57.896
1089,75,Hardback,White,57.947375
1090,75,Hardback,White,57.99875
1091,75,Hardback,White,58.050125
1092,75,Hardback,White,58.1015
1093,75,Hardback,White,58.152875
1094,75,Hardback,White,58.20425
1095,75,Hardback,White,58.255625
1096,75,Hardback,White,58.307
1097,75,Hardback,White,58.358375
1098,75,Hardback,White,58.40975
1099,75,Hardback,White,58.461125
1100,75,Hardback,White,58.5125
1101,75,Hardback,White,58.563875
1102,75,Hardback,White,58.61525
1103,75,Hardback,White,58.666625
1104,75,Hardback,White,58.718
1105,75,Hardback,White,58.769375
1106,75,Hardback,White,58.82075
1107,75,Hardback,White,58.872125
1108,75,Hardback,White,58.9235
1109,75,Hardback,White,58.974875
1110,75,Hardback,White,59.02625
1111,75,Hardback,White,59.077625
1112,75,Hardback,White,59.129
1113,75,Hardback,White,59.180375
1114,75,Hardback,White,59.23175
1115,75,Hardback,White,59.283125
1116,75,Hardback,White,59.3345
1117,75,Hardback,White,59.385875
1118,75,Hardback,White,59.43725
1119,75,Hardback,White,59.488625
1120,75,Hardback,White,59.54
1121,75,Hardback,White,59.591375
1122,75,Hardback,White,59.64275
1123,75,Hardback,White,59.694125
1124,75,Hardback,White,59.7455
1125,75,Hardback,White,59.796875
1126,75,Hardback,White,59.84825
1127,75,Hardback,White,59.899625
1128,75,Hardback,White,59.951
1129,75,Hardback,White,60.002375
1130,75,Hardback,White,60.05375
1131,75,Hardback,White,60.105125
1132,75,Hardback,White,60.1565
1133,75,Hardback,White,60.207875
1134,75,Hardback,White,60.25925
1135,75,Hardback,White,60.310625
1136,75,Hardback,White,60.362
1137,75,Hardback,White,60.413375
1138,75,Hardback,White,60.46475
1139,75,Hardback,White,60.516125
1140,75,Hardback,White,60.5675
1141,75,Hardback,White,60.618875
1142,75,Hardback,White,60.67025
1143,75,Hardback,White,60.721625
1144,75,Hardback,White,60.773
1145,75,Hardback,White,60.824375
1146,75,Hardback,White,60.87575
1147,75,Hardback,White,60.927125
1148,75,Hardback,White,60.9785
1149,75,Hardback,White,61.029875
1150,75,Hardback,White,61.08125
1151,75,Hardback,White,61.132625
1152,75,Hardback,White,61.184
1153,75,Hardback,White,61.235375
1154,75,Hardback,White,61.28675
1155,75,Hardback,White,61.338125
1156,75,Hardback,White,61.3895
1157,75,Hardback,White,61.440875
1158,75,Hardback,White,61.49225
1159,75,Hardback,White,61.543625
1160,75,Hardback,White,61.595
1161,75,Hardback,White,61.646375
1162,75,Hardback,White,61.69775
1163,75,Hardback,White,61.749125
1164,75,Hardback,White,61.8005
1165,75,Hardback,White,61.851875
1166,75,Hardback,White,61.90325
1167,75,Hardback,White,61.954625
1168,75,Hardback,White,62.006
1169,75,Hardback,White,62.057375
1170,75,Hardback,White,62.10875
1171,75,Hardback,White,62.160125
1172,75,Hardback,White,62.2115
1173,75,Hardback,White,62.262875
1174,75,Hardback,White,62.31425
1175,75,Hardback,White,62.365625
1176,75,Hardback,White,62.417
1177,75,Hardback,White,62.468375
1178,75,Hardback,White,62.51975
1179,75,Hardback,White,62.571125
1180,75,Hardback,White,62.6225
1181,75,Hardback,White,62.673875
1182,75,Hardback,White,62.72525
1183,75,Hardback,White,62.776625
1184,75,Hardback,White,62.828
1185,75,Hardback,White,62.879375
1186,75,Hardback,White,62.93075
1187,75,Hardback,White,62.982125
1188,75,Hardback,White,63.0335
1189,75,Hardback,White,63.084875
1190,75,Hardback,White,63.13625
1191,75,Hardback,White,63.187625
1192,75,Hardback,White,63.239
1193,75,Hardback,White,63.290375
1194,75,Hardback,White,63.34175
1195,75,Hardback,White,63.393125
1196,75,Hardback,White,63.4445
1197,75,Hardback,White,63.495875
1198,75,Hardback,White,63.54725
1199,75,Hardback,White,63.598625
1200,75,Hardback,White,63.65
1,75,paperback,crème,0.653625
2,75,paperback,crème,0.70725
3,75,paperback,crème,0.760875
4,75,paperback,crème,0.8145
5,75,paperback,crème,0.868125
6,75,paperback,crème,0.92175
7,75,paperback,crème,0.975375
8,75,paperback,crème,1.029
9,75,paperback,crème,1.082625
10,75,paperback,crème,1.13625
11,75,paperback,crème,1.189875
12,75,paperback,crème,1.2435
13,75,paperback,crème,1.297125
14,75,paperback,crème,1.35075
15,75,paperback,crème,1.404375
16,75,paperback,crème,1.458
17,75,paperback,crème,1.511625
18,75,paperback,crème,1.56525
19,75,paperback,crème,1.618875
20,75,paperback,crème,1.6725
21,75,paperback,crème,1.726125
22,75,paperback,crème,1.77975
23,75,paperback,crème,1.833375
24,75,paperback,crème,1.887
25,75,paperback,crème,1.940625
26,75,paperback,crème,1.99425
27,75,paperback,crème,2.047875
28,75,paperback,crème,2.1015
29,75,paperback,crème,2.155125
30,75,paperback,crème,2.20875
31,75,paperback,crème,2.262375
32,75,paperback,crème,2.316
33,75,paperback,crème,2.369625
34,75,paperback,crème,2.42325
35,75,paperback,crème,2.476875
36,75,paperback,crème,2.5305
37,75,paperback,crème,2.584125
38,75,paperback,crème,2.63775
39,75,paperback,crème,2.691375
40,75,paperback,crème,2.745
41,75,paperback,crème,2.798625
42,75,paperback,crème,2.85225
43,75,paperback,crème,2.905875
44,75,paperback,crème,2.9595
45,75,paperback,crème,3.013125
46,75,paperback,crème,3.06675
47,75,paperback,crème,3.120375
48,75,paperback,crème,3.174
49,75,paperback,crème,3.227625
50,75,paperback,crème,3.28125
51,75,paperback,crème,3.334875
52,75,paperback,crème,3.3885
53,75,paperback,crème,3.442125
54,75,paperback,crème,3.49575
55,75,paperback,crème,3.549375
56,75,paperback,crème,3.603
57,75,paperback,crème,3.656625
58,75,paperback,crème,3.71025
59,75,paperback,crème,3.763875
60,75,paperback,crème,3.8175
61,75,paperback,crème,3.871125
62,75,paperback,crème,3.92475
63,75,paperback,crème,3.978375
64,75,paperback,crème,4.032
65,75,paperback,crème,4.085625
66,75,paperback,crème,4.13925
67,75,paperback,crème,4.192875
68,75,paperback,crème,4.2465
69,75,paperback,crème,4.300125
70,75,paperback,crème,4.35375
71,75,paperback,crème,4.407375
72,75,paperback,crème,4.461
73,75,paperback,crème,4.514625
74,75,paperback,crème,4.56825
75,75,paperback,crème,4.621875
76,75,paperback,crème,4.6755
77,75,paperback,crème,4.729125
78,75,paperback,crème,4.78275
79,75,paperback,crème,4.836375
80,75,paperback,crème,4.89
